,Date,unique_id,visits,CPI,Inflation_Rate,GDP,static_1,static_2,static_3,static_4
301,2004-02-01,AAAVis,533.4206598,80.8,0.023,614660000000.0,A,A,A,Vis
302,2004-03-01,AAAVis,934.0143438,80.8,0.023,614660000000.0,A,A,A,Vis
303,2004-04-01,AAAVis,1207.431491,80.8,0.023,614660000000.0,A,A,A,Vis
304,2004-05-01,AAAVis,626.44827,80.8,0.023,614660000000.0,A,A,A,Vis
305,2004-06-01,AAAVis,848.5548594,80.8,0.023,614660000000.0,A,A,A,Vis
306,2004-07-01,AAAVis,559.5809449,80.8,0.023,614660000000.0,A,A,A,Vis
307,2004-08-01,AAAVis,765.3874376,80.8,0.023,614660000000.0,A,A,A,Vis
308,2004-09-01,AAAVis,697.6027483,80.8,0.023,614660000000.0,A,A,A,Vis
309,2004-10-01,AAAVis,747.9407893,80.8,0.023,614660000000.0,A,A,A,Vis
310,2004-11-01,AAAVis,905.3790214,80.8,0.023,614660000000.0,A,A,A,Vis
311,2004-12-01,AAAVis,1030.073978,80.8,0.023,614660000000.0,A,A,A,Vis
312,2005-01-01,AAAVis,1159.588283,83.0,0.027,695693000000.0,A,A,A,Vis
313,2005-02-01,AAAVis,741.1260496,83.0,0.027,695693000000.0,A,A,A,Vis
314,2005-03-01,AAAVis,508.5688865,83.0,0.027,695693000000.0,A,A,A,Vis
315,2005-04-01,AAAVis,708.9334944,83.0,0.027,695693000000.0,A,A,A,Vis
316,2005-05-01,AAAVis,668.2697285,83.0,0.027,695693000000.0,A,A,A,Vis
317,2005-06-01,AAAVis,618.2333157,83.0,0.027,695693000000.0,A,A,A,Vis
318,2005-07-01,AAAVis,716.109466,83.0,0.027,695693000000.0,A,A,A,Vis
319,2005-08-01,AAAVis,727.3820112,83.0,0.027,695693000000.0,A,A,A,Vis
320,2005-09-01,AAAVis,638.2514147,83.0,0.027,695693000000.0,A,A,A,Vis
321,2005-10-01,AAAVis,628.3763819,83.0,0.027,695693000000.0,A,A,A,Vis
322,2005-11-01,AAAVis,635.6237374,83.0,0.027,695693000000.0,A,A,A,Vis
323,2005-12-01,AAAVis,1033.153501,83.0,0.027,695693000000.0,A,A,A,Vis
324,2006-01-01,AAAVis,1676.667538,85.9,0.036,748418000000.0,A,A,A,Vis
325,2006-02-01,AAAVis,653.989207,85.9,0.036,748418000000.0,A,A,A,Vis
326,2006-03-01,AAAVis,601.533119,85.9,0.036,748418000000.0,A,A,A,Vis
327,2006-04-01,AAAVis,962.692313,85.9,0.036,748418000000.0,A,A,A,Vis
328,2006-05-01,AAAVis,781.30821,85.9,0.036,748418000000.0,A,A,A,Vis
329,2006-06-01,AAAVis,746.775551,85.9,0.036,748418000000.0,A,A,A,Vis
330,2006-07-01,AAAVis,716.336568,85.9,0.036,748418000000.0,A,A,A,Vis
331,2006-08-01,AAAVis,456.564786,85.9,0.036,748418000000.0,A,A,A,Vis
332,2006-09-01,AAAVis,647.262775,85.9,0.036,748418000000.0,A,A,A,Vis
333,2006-10-01,AAAVis,809.067043,85.9,0.036,748418000000.0,A,A,A,Vis
334,2006-11-01,AAAVis,547.693877,85.9,0.036,748418000000.0,A,A,A,Vis
335,2006-12-01,AAAVis,1138.642036,85.9,0.036,748418000000.0,A,A,A,Vis
336,2007-01-01,AAAVis,1568.962323,87.9,0.023,855007000000.0,A,A,A,Vis
337,2007-02-01,AAAVis,570.5187574,87.9,0.023,855007000000.0,A,A,A,Vis
338,2007-03-01,AAAVis,716.3107351,87.9,0.023,855007000000.0,A,A,A,Vis
339,2007-04-01,AAAVis,834.9533061,87.9,0.023,855007000000.0,A,A,A,Vis
340,2007-05-01,AAAVis,734.3141453,87.9,0.023,855007000000.0,A,A,A,Vis
341,2007-06-01,AAAVis,578.1431699,87.9,0.023,855007000000.0,A,A,A,Vis
342,2007-07-01,AAAVis,598.3233927,87.9,0.023,855007000000.0,A,A,A,Vis
343,2007-08-01,AAAVis,567.3922925,87.9,0.023,855007000000.0,A,A,A,Vis
344,2007-09-01,AAAVis,406.2862165,87.9,0.023,855007000000.0,A,A,A,Vis
345,2007-10-01,AAAVis,1391.106328,87.9,0.023,855007000000.0,A,A,A,Vis
346,2007-11-01,AAAVis,800.5798574,87.9,0.023,855007000000.0,A,A,A,Vis
347,2007-12-01,AAAVis,735.3359108,87.9,0.023,855007000000.0,A,A,A,Vis
348,2008-01-01,AAAVis,1296.414176,91.8,0.044,1056110000000.0,A,A,A,Vis
349,2008-02-01,AAAVis,620.8800956,91.8,0.044,1056110000000.0,A,A,A,Vis
350,2008-03-01,AAAVis,710.4365662,91.8,0.044,1056110000000.0,A,A,A,Vis
351,2008-04-01,AAAVis,672.0907175,91.8,0.044,1056110000000.0,A,A,A,Vis
352,2008-05-01,AAAVis,657.8792908,91.8,0.044,1056110000000.0,A,A,A,Vis
353,2008-06-01,AAAVis,693.6370411,91.8,0.044,1056110000000.0,A,A,A,Vis
354,2008-07-01,AAAVis,621.4020765,91.8,0.044,1056110000000.0,A,A,A,Vis
355,2008-08-01,AAAVis,564.9961192,91.8,0.044,1056110000000.0,A,A,A,Vis
356,2008-09-01,AAAVis,508.5294041,91.8,0.044,1056110000000.0,A,A,A,Vis
357,2008-10-01,AAAVis,562.5763994,91.8,0.044,1056110000000.0,A,A,A,Vis
358,2008-11-01,AAAVis,508.0117927,91.8,0.044,1056110000000.0,A,A,A,Vis
359,2008-12-01,AAAVis,868.6553175,91.8,0.044,1056110000000.0,A,A,A,Vis
360,2009-01-01,AAAVis,1382.053174,93.4,0.018,928762000000.0,A,A,A,Vis
361,2009-02-01,AAAVis,566.3916443,93.4,0.018,928762000000.0,A,A,A,Vis
362,2009-03-01,AAAVis,582.4703314,93.4,0.018,928762000000.0,A,A,A,Vis
363,2009-04-01,AAAVis,775.2014311,93.4,0.018,928762000000.0,A,A,A,Vis
364,2009-05-01,AAAVis,627.462187,93.4,0.018,928762000000.0,A,A,A,Vis
365,2009-06-01,AAAVis,756.8816214,93.4,0.018,928762000000.0,A,A,A,Vis
366,2009-07-01,AAAVis,455.5547951,93.4,0.018,928762000000.0,A,A,A,Vis
367,2009-08-01,AAAVis,400.5172759,93.4,0.018,928762000000.0,A,A,A,Vis
368,2009-09-01,AAAVis,661.9646011,93.4,0.018,928762000000.0,A,A,A,Vis
369,2009-10-01,AAAVis,639.0109217,93.4,0.018,928762000000.0,A,A,A,Vis
370,2009-11-01,AAAVis,701.6208959,93.4,0.018,928762000000.0,A,A,A,Vis
371,2009-12-01,AAAVis,718.0415094,93.4,0.018,928762000000.0,A,A,A,Vis
372,2010-01-01,AAAVis,1446.26923,96.1,0.029,1148890000000.0,A,A,A,Vis
373,2010-02-01,AAAVis,487.9307453,96.1,0.029,1148890000000.0,A,A,A,Vis
374,2010-03-01,AAAVis,487.5214936,96.1,0.029,1148890000000.0,A,A,A,Vis
375,2010-04-01,AAAVis,578.5929288,96.1,0.029,1148890000000.0,A,A,A,Vis
376,2010-05-01,AAAVis,454.3740271,96.1,0.029,1148890000000.0,A,A,A,Vis
377,2010-06-01,AAAVis,538.5786986,96.1,0.029,1148890000000.0,A,A,A,Vis
378,2010-07-01,AAAVis,891.8419252,96.1,0.029,1148890000000.0,A,A,A,Vis
379,2010-08-01,AAAVis,423.0457338,96.1,0.029,1148890000000.0,A,A,A,Vis
380,2010-09-01,AAAVis,612.0758148,96.1,0.029,1148890000000.0,A,A,A,Vis
381,2010-10-01,AAAVis,909.2798556,96.1,0.029,1148890000000.0,A,A,A,Vis
382,2010-11-01,AAAVis,615.4695762,96.1,0.029,1148890000000.0,A,A,A,Vis
383,2010-12-01,AAAVis,1005.114365,96.1,0.029,1148890000000.0,A,A,A,Vis
384,2011-01-01,AAAVis,1147.556389,99.3,0.033,1398700000000.0,A,A,A,Vis
385,2011-02-01,AAAVis,795.2578213,99.3,0.033,1398700000000.0,A,A,A,Vis
386,2011-03-01,AAAVis,754.99965,99.3,0.033,1398700000000.0,A,A,A,Vis
387,2011-04-01,AAAVis,542.3623823,99.3,0.033,1398700000000.0,A,A,A,Vis
388,2011-05-01,AAAVis,722.556968,99.3,0.033,1398700000000.0,A,A,A,Vis
389,2011-06-01,AAAVis,542.3418726,99.3,0.033,1398700000000.0,A,A,A,Vis
390,2011-07-01,AAAVis,876.3802945,99.3,0.033,1398700000000.0,A,A,A,Vis
391,2011-08-01,AAAVis,787.8427336,99.3,0.033,1398700000000.0,A,A,A,Vis
392,2011-09-01,AAAVis,692.9968623,99.3,0.033,1398700000000.0,A,A,A,Vis
393,2011-10-01,AAAVis,644.5146225,99.3,0.033,1398700000000.0,A,A,A,Vis
394,2011-11-01,AAAVis,818.008402,99.3,0.033,1398700000000.0,A,A,A,Vis
395,2011-12-01,AAAVis,832.9341578,99.3,0.033,1398700000000.0,A,A,A,Vis
396,2012-01-01,AAAVis,1609.253129,101.0,0.018,1547650000000.0,A,A,A,Vis
397,2012-02-01,AAAVis,518.6690274,101.0,0.018,1547650000000.0,A,A,A,Vis
398,2012-03-01,AAAVis,1372.745255,101.0,0.018,1547650000000.0,A,A,A,Vis
399,2012-04-01,AAAVis,767.2847425,101.0,0.018,1547650000000.0,A,A,A,Vis
400,2012-05-01,AAAVis,785.1119719,101.0,0.018,1547650000000.0,A,A,A,Vis
401,2012-06-01,AAAVis,653.9102229,101.0,0.018,1547650000000.0,A,A,A,Vis
402,2012-07-01,AAAVis,1071.546668,101.0,0.018,1547650000000.0,A,A,A,Vis
403,2012-08-01,AAAVis,521.4092154,101.0,0.018,1547650000000.0,A,A,A,Vis
404,2012-09-01,AAAVis,593.9266969,101.0,0.018,1547650000000.0,A,A,A,Vis
405,2012-10-01,AAAVis,774.1754148,101.0,0.018,1547650000000.0,A,A,A,Vis
406,2012-11-01,AAAVis,549.9269146,101.0,0.018,1547650000000.0,A,A,A,Vis
407,2012-12-01,AAAVis,855.3685972,101.0,0.018,1547650000000.0,A,A,A,Vis
408,2013-01-01,AAAVis,816.2903921,103.5,0.024,1577300000000.0,A,A,A,Vis
409,2013-02-01,AAAVis,551.5883383,103.5,0.024,1577300000000.0,A,A,A,Vis
410,2013-03-01,AAAVis,776.475486,103.5,0.024,1577300000000.0,A,A,A,Vis
411,2013-04-01,AAAVis,650.2515009,103.5,0.024,1577300000000.0,A,A,A,Vis
412,2013-05-01,AAAVis,643.9362167,103.5,0.024,1577300000000.0,A,A,A,Vis
413,2013-06-01,AAAVis,655.7881626,103.5,0.024,1577300000000.0,A,A,A,Vis
414,2013-07-01,AAAVis,835.3107342,103.5,0.024,1577300000000.0,A,A,A,Vis
415,2013-08-01,AAAVis,545.7039642,103.5,0.024,1577300000000.0,A,A,A,Vis
416,2013-09-01,AAAVis,787.4140346,103.5,0.024,1577300000000.0,A,A,A,Vis
417,2013-10-01,AAAVis,1040.933714,103.5,0.024,1577300000000.0,A,A,A,Vis
418,2013-11-01,AAAVis,708.0944149,103.5,0.024,1577300000000.0,A,A,A,Vis
419,2013-12-01,AAAVis,920.0482881,103.5,0.024,1577300000000.0,A,A,A,Vis
420,2014-01-01,AAAVis,1640.107316,106.1,0.025,1468600000000.0,A,A,A,Vis
421,2014-02-01,AAAVis,556.0888543,106.1,0.025,1468600000000.0,A,A,A,Vis
422,2014-03-01,AAAVis,916.9178587,106.1,0.025,1468600000000.0,A,A,A,Vis
423,2014-04-01,AAAVis,830.9073084,106.1,0.025,1468600000000.0,A,A,A,Vis
424,2014-05-01,AAAVis,703.8494404,106.1,0.025,1468600000000.0,A,A,A,Vis
425,2014-06-01,AAAVis,719.4991644,106.1,0.025,1468600000000.0,A,A,A,Vis
426,2014-07-01,AAAVis,810.7576702,106.1,0.025,1468600000000.0,A,A,A,Vis
427,2014-08-01,AAAVis,690.2899425,106.1,0.025,1468600000000.0,A,A,A,Vis
428,2014-09-01,AAAVis,750.1232179,106.1,0.025,1468600000000.0,A,A,A,Vis
429,2014-10-01,AAAVis,775.154891,106.1,0.025,1468600000000.0,A,A,A,Vis
430,2014-11-01,AAAVis,720.3864687,106.1,0.025,1468600000000.0,A,A,A,Vis
431,2014-12-01,AAAVis,867.8462423,106.1,0.025,1468600000000.0,A,A,A,Vis
432,2015-01-01,AAAVis,1595.847895,107.7,0.015,1351770000000.0,A,A,A,Vis
433,2015-02-01,AAAVis,825.5949998,107.7,0.015,1351770000000.0,A,A,A,Vis
434,2015-03-01,AAAVis,801.3015317,107.7,0.015,1351770000000.0,A,A,A,Vis
435,2015-04-01,AAAVis,1022.955923,107.7,0.015,1351770000000.0,A,A,A,Vis
436,2015-05-01,AAAVis,828.6578618,107.7,0.015,1351770000000.0,A,A,A,Vis
437,2015-06-01,AAAVis,671.19682,107.7,0.015,1351770000000.0,A,A,A,Vis
438,2015-07-01,AAAVis,731.114608,107.7,0.015,1351770000000.0,A,A,A,Vis
439,2015-08-01,AAAVis,692.2519783,107.7,0.015,1351770000000.0,A,A,A,Vis
440,2015-09-01,AAAVis,754.0956734,107.7,0.015,1351770000000.0,A,A,A,Vis
441,2015-10-01,AAAVis,809.802802,107.7,0.015,1351770000000.0,A,A,A,Vis
442,2015-11-01,AAAVis,758.5828877,107.7,0.015,1351770000000.0,A,A,A,Vis
443,2015-12-01,AAAVis,920.2711845,107.7,0.015,1351770000000.0,A,A,A,Vis
444,2016-01-01,AAAVis,1380.935859,109.1,0.013,1207580000000.0,A,A,A,Vis
445,2016-02-01,AAAVis,640.6702275,109.1,0.013,1207580000000.0,A,A,A,Vis
446,2016-03-01,AAAVis,667.6892863,109.1,0.013,1207580000000.0,A,A,A,Vis
447,2016-04-01,AAAVis,744.7566905,109.1,0.013,1207580000000.0,A,A,A,Vis
448,2016-05-01,AAAVis,910.9089797,109.1,0.013,1207580000000.0,A,A,A,Vis
449,2016-06-01,AAAVis,737.2266489,109.1,0.013,1207580000000.0,A,A,A,Vis
450,2016-07-01,AAAVis,754.0806507,109.1,0.013,1207580000000.0,A,A,A,Vis
451,2016-08-01,AAAVis,838.2696105,109.1,0.013,1207580000000.0,A,A,A,Vis
452,2016-09-01,AAAVis,512.1902982,109.1,0.013,1207580000000.0,A,A,A,Vis
453,2016-10-01,AAAVis,907.1972957,109.1,0.013,1207580000000.0,A,A,A,Vis
454,2016-11-01,AAAVis,836.9585042,109.1,0.013,1207580000000.0,A,A,A,Vis
455,2016-12-01,AAAVis,905.4328154,109.1,0.013,1207580000000.0,A,A,A,Vis
456,1998-01-01,AAABus,230.0995779,67.4,0.009,399674000000.0,A,A,A,Bus
457,1998-02-01,AAABus,450.5098936,67.4,0.009,399674000000.0,A,A,A,Bus
458,1998-03-01,AAABus,520.4582592,67.4,0.009,399674000000.0,A,A,A,Bus
459,1998-04-01,AAABus,755.5068984,67.4,0.009,399674000000.0,A,A,A,Bus
460,1998-05-01,AAABus,880.1523137,67.4,0.009,399674000000.0,A,A,A,Bus
461,1998-06-01,AAABus,362.4639609,67.4,0.009,399674000000.0,A,A,A,Bus
462,1998-07-01,AAABus,674.3345035,67.4,0.009,399674000000.0,A,A,A,Bus
463,1998-08-01,AAABus,788.4915852,67.4,0.009,399674000000.0,A,A,A,Bus
464,1998-09-01,AAABus,512.5458447,67.4,0.009,399674000000.0,A,A,A,Bus
465,1998-10-01,AAABus,470.7639256,67.4,0.009,399674000000.0,A,A,A,Bus
466,1998-11-01,AAABus,632.8666076,67.4,0.009,399674000000.0,A,A,A,Bus
467,1998-12-01,AAABus,393.7358291,67.4,0.009,399674000000.0,A,A,A,Bus
468,1999-01-01,AAABus,324.7551213,68.4,0.015,389652000000.0,A,A,A,Bus
469,1999-02-01,AAABus,420.646331,68.4,0.015,389652000000.0,A,A,A,Bus
470,1999-03-01,AAABus,450.3185634,68.4,0.015,389652000000.0,A,A,A,Bus
471,1999-04-01,AAABus,589.3578883,68.4,0.015,389652000000.0,A,A,A,Bus
472,1999-05-01,AAABus,500.4631493,68.4,0.015,389652000000.0,A,A,A,Bus
473,1999-06-01,AAABus,542.4130487,68.4,0.015,389652000000.0,A,A,A,Bus
474,1999-07-01,AAABus,529.9887976,68.4,0.015,389652000000.0,A,A,A,Bus
475,1999-08-01,AAABus,508.125454,68.4,0.015,389652000000.0,A,A,A,Bus
476,1999-09-01,AAABus,516.6297345,68.4,0.015,389652000000.0,A,A,A,Bus
477,1999-10-01,AAABus,467.6757604,68.4,0.015,389652000000.0,A,A,A,Bus
478,1999-11-01,AAABus,423.2574256,68.4,0.015,389652000000.0,A,A,A,Bus
479,1999-12-01,AAABus,688.0420608,68.4,0.015,389652000000.0,A,A,A,Bus
480,2000-01-01,AAABus,261.8546686,71.5,0.045,416168000000.0,A,A,A,Bus
481,2000-02-01,AAABus,470.4860975,71.5,0.045,416168000000.0,A,A,A,Bus
482,2000-03-01,AAABus,451.1826119,71.5,0.045,416168000000.0,A,A,A,Bus
483,2000-04-01,AAABus,708.5650153,71.5,0.045,416168000000.0,A,A,A,Bus
484,2000-05-01,AAABus,509.2605398,71.5,0.045,416168000000.0,A,A,A,Bus
485,2000-06-01,AAABus,411.2791088,71.5,0.045,416168000000.0,A,A,A,Bus
486,2000-07-01,AAABus,706.8999902,71.5,0.045,416168000000.0,A,A,A,Bus
487,2000-08-01,AAABus,579.3574491,71.5,0.045,416168000000.0,A,A,A,Bus
488,2000-09-01,AAABus,809.6842616,71.5,0.045,416168000000.0,A,A,A,Bus
489,2000-10-01,AAABus,653.9538841,71.5,0.045,416168000000.0,A,A,A,Bus
490,2000-11-01,AAABus,827.9830282,71.5,0.045,416168000000.0,A,A,A,Bus
491,2000-12-01,AAABus,640.2944584,71.5,0.045,416168000000.0,A,A,A,Bus
492,2001-01-01,AAABus,381.6409353,74.6,0.044,379629000000.0,A,A,A,Bus
493,2001-02-01,AAABus,586.3558042,74.6,0.044,379629000000.0,A,A,A,Bus
494,2001-03-01,AAABus,554.6404866,74.6,0.044,379629000000.0,A,A,A,Bus
495,2001-04-01,AAABus,265.3533212,74.6,0.044,379629000000.0,A,A,A,Bus
496,2001-05-01,AAABus,656.4862625,74.6,0.044,379629000000.0,A,A,A,Bus
497,2001-06-01,AAABus,488.8336441,74.6,0.044,379629000000.0,A,A,A,Bus
498,2001-07-01,AAABus,568.9216124,74.6,0.044,379629000000.0,A,A,A,Bus
499,2001-08-01,AAABus,676.8089812,74.6,0.044,379629000000.0,A,A,A,Bus
500,2001-09-01,AAABus,489.8819008,74.6,0.044,379629000000.0,A,A,A,Bus
501,2001-10-01,AAABus,747.7064733,74.6,0.044,379629000000.0,A,A,A,Bus
502,2001-11-01,AAABus,778.6051204,74.6,0.044,379629000000.0,A,A,A,Bus
503,2001-12-01,AAABus,425.2169867,74.6,0.044,379629000000.0,A,A,A,Bus
504,2002-01-01,AAABus,320.5061273,76.9,0.03,395789000000.0,A,A,A,Bus
505,2002-02-01,AAABus,286.609185,76.9,0.03,395789000000.0,A,A,A,Bus
506,2002-03-01,AAABus,423.818496,76.9,0.03,395789000000.0,A,A,A,Bus
507,2002-04-01,AAABus,543.6090976,76.9,0.03,395789000000.0,A,A,A,Bus
508,2002-05-01,AAABus,462.6387892,76.9,0.03,395789000000.0,A,A,A,Bus
509,2002-06-01,AAABus,562.0709369,76.9,0.03,395789000000.0,A,A,A,Bus
510,2002-07-01,AAABus,634.9740522,76.9,0.03,395789000000.0,A,A,A,Bus
511,2002-08-01,AAABus,499.9163617,76.9,0.03,395789000000.0,A,A,A,Bus
512,2002-09-01,AAABus,724.4672682,76.9,0.03,395789000000.0,A,A,A,Bus
513,2002-10-01,AAABus,572.6873204,76.9,0.03,395789000000.0,A,A,A,Bus
514,2002-11-01,AAABus,362.5911331,76.9,0.03,395789000000.0,A,A,A,Bus
515,2002-12-01,AAABus,406.0851756,76.9,0.03,395789000000.0,A,A,A,Bus
516,2003-01-01,AAABus,359.7232696,78.9,0.027,467739000000.0,A,A,A,Bus
517,2003-02-01,AAABus,620.0695519,78.9,0.027,467739000000.0,A,A,A,Bus
518,2003-03-01,AAABus,619.1726869,78.9,0.027,467739000000.0,A,A,A,Bus
519,2003-04-01,AAABus,351.950623,78.9,0.027,467739000000.0,A,A,A,Bus
520,2003-05-01,AAABus,508.1534467,78.9,0.027,467739000000.0,A,A,A,Bus
521,2003-06-01,AAABus,565.8456294,78.9,0.027,467739000000.0,A,A,A,Bus
522,2003-07-01,AAABus,512.4441927,78.9,0.027,467739000000.0,A,A,A,Bus
523,2003-08-01,AAABus,509.4361197,78.9,0.027,467739000000.0,A,A,A,Bus
524,2003-09-01,AAABus,490.6595107,78.9,0.027,467739000000.0,A,A,A,Bus
525,2003-10-01,AAABus,445.8586968,78.9,0.027,467739000000.0,A,A,A,Bus
526,2003-11-01,AAABus,405.2005483,78.9,0.027,467739000000.0,A,A,A,Bus
527,2003-12-01,AAABus,580.0325407,78.9,0.027,467739000000.0,A,A,A,Bus
528,2004-01-01,AAABus,388.3323797,80.8,0.023,614660000000.0,A,A,A,Bus
529,2004-02-01,AAABus,606.8608599,80.8,0.023,614660000000.0,A,A,A,Bus
530,2004-03-01,AAABus,397.6498937,80.8,0.023,614660000000.0,A,A,A,Bus
531,2004-04-01,AAABus,440.8901277,80.8,0.023,614660000000.0,A,A,A,Bus
532,2004-05-01,AAABus,486.093499,80.8,0.023,614660000000.0,A,A,A,Bus
533,2004-06-01,AAABus,456.4504692,80.8,0.023,614660000000.0,A,A,A,Bus
534,2004-07-01,AAABus,605.4832613,80.8,0.023,614660000000.0,A,A,A,Bus
535,2004-08-01,AAABus,416.8638883,80.8,0.023,614660000000.0,A,A,A,Bus
536,2004-09-01,AAABus,369.8710968,80.8,0.023,614660000000.0,A,A,A,Bus
537,2004-10-01,AAABus,509.8433463,80.8,0.023,614660000000.0,A,A,A,Bus
538,2004-11-01,AAABus,345.7279818,80.8,0.023,614660000000.0,A,A,A,Bus
539,2004-12-01,AAABus,319.7964331,80.8,0.023,614660000000.0,A,A,A,Bus
540,2005-01-01,AAABus,289.7629291,83.0,0.027,695693000000.0,A,A,A,Bus
541,2005-02-01,AAABus,434.5392078,83.0,0.027,695693000000.0,A,A,A,Bus
542,2005-03-01,AAABus,487.6847996,83.0,0.027,695693000000.0,A,A,A,Bus
543,2005-04-01,AAABus,282.4518708,83.0,0.027,695693000000.0,A,A,A,Bus
544,2005-05-01,AAABus,506.6459534,83.0,0.027,695693000000.0,A,A,A,Bus
545,2005-06-01,AAABus,320.926903,83.0,0.027,695693000000.0,A,A,A,Bus
546,2005-07-01,AAABus,657.3767801,83.0,0.027,695693000000.0,A,A,A,Bus
547,2005-08-01,AAABus,502.779119,83.0,0.027,695693000000.0,A,A,A,Bus
548,2005-09-01,AAABus,465.7297632,83.0,0.027,695693000000.0,A,A,A,Bus
549,2005-10-01,AAABus,390.9110998,83.0,0.027,695693000000.0,A,A,A,Bus
550,2005-11-01,AAABus,529.8064849,83.0,0.027,695693000000.0,A,A,A,Bus
551,2005-12-01,AAABus,373.7764144,83.0,0.027,695693000000.0,A,A,A,Bus
552,2006-01-01,AAABus,167.174387,85.9,0.036,748418000000.0,A,A,A,Bus
553,2006-02-01,AAABus,389.372082,85.9,0.036,748418000000.0,A,A,A,Bus
554,2006-03-01,AAABus,542.350656,85.9,0.036,748418000000.0,A,A,A,Bus
555,2006-04-01,AAABus,405.073174,85.9,0.036,748418000000.0,A,A,A,Bus
556,2006-05-01,AAABus,406.133471,85.9,0.036,748418000000.0,A,A,A,Bus
557,2006-06-01,AAABus,509.66298,85.9,0.036,748418000000.0,A,A,A,Bus
558,2006-07-01,AAABus,484.704059,85.9,0.036,748418000000.0,A,A,A,Bus
559,2006-08-01,AAABus,548.804531,85.9,0.036,748418000000.0,A,A,A,Bus
560,2006-09-01,AAABus,509.596971,85.9,0.036,748418000000.0,A,A,A,Bus
561,2006-10-01,AAABus,555.25715,85.9,0.036,748418000000.0,A,A,A,Bus
562,2006-11-01,AAABus,461.825944,85.9,0.036,748418000000.0,A,A,A,Bus
563,2006-12-01,AAABus,324.744438,85.9,0.036,748418000000.0,A,A,A,Bus
564,2007-01-01,AAABus,123.06036,87.9,0.023,855007000000.0,A,A,A,Bus
565,2007-02-01,AAABus,515.6757606,87.9,0.023,855007000000.0,A,A,A,Bus
566,2007-03-01,AAABus,563.5145829,87.9,0.023,855007000000.0,A,A,A,Bus
567,2007-04-01,AAABus,415.7750234,87.9,0.023,855007000000.0,A,A,A,Bus
568,2007-05-01,AAABus,379.2308538,87.9,0.023,855007000000.0,A,A,A,Bus
569,2007-06-01,AAABus,381.9529332,87.9,0.023,855007000000.0,A,A,A,Bus
570,2007-07-01,AAABus,504.0381017,87.9,0.023,855007000000.0,A,A,A,Bus
571,2007-08-01,AAABus,469.7917056,87.9,0.023,855007000000.0,A,A,A,Bus
572,2007-09-01,AAABus,368.5864675,87.9,0.023,855007000000.0,A,A,A,Bus
573,2007-10-01,AAABus,530.0209109,87.9,0.023,855007000000.0,A,A,A,Bus
574,2007-11-01,AAABus,381.8382495,87.9,0.023,855007000000.0,A,A,A,Bus
575,2007-12-01,AAABus,410.0476092,87.9,0.023,855007000000.0,A,A,A,Bus
576,2008-01-01,AAABus,347.8261709,91.8,0.044,1056110000000.0,A,A,A,Bus
577,2008-02-01,AAABus,348.5836681,91.8,0.044,1056110000000.0,A,A,A,Bus
578,2008-03-01,AAABus,447.2827754,91.8,0.044,1056110000000.0,A,A,A,Bus
579,2008-04-01,AAABus,399.7621025,91.8,0.044,1056110000000.0,A,A,A,Bus
580,2008-05-01,AAABus,445.6510621,91.8,0.044,1056110000000.0,A,A,A,Bus
581,2008-06-01,AAABus,347.654823,91.8,0.044,1056110000000.0,A,A,A,Bus
582,2008-07-01,AAABus,437.2900888,91.8,0.044,1056110000000.0,A,A,A,Bus
583,2008-08-01,AAABus,487.2007834,91.8,0.044,1056110000000.0,A,A,A,Bus
584,2008-09-01,AAABus,514.175689,91.8,0.044,1056110000000.0,A,A,A,Bus
585,2008-10-01,AAABus,455.4174703,91.8,0.044,1056110000000.0,A,A,A,Bus
586,2008-11-01,AAABus,431.6251405,91.8,0.044,1056110000000.0,A,A,A,Bus
587,2008-12-01,AAABus,217.7623631,91.8,0.044,1056110000000.0,A,A,A,Bus
588,2009-01-01,AAABus,172.8286263,93.4,0.018,928762000000.0,A,A,A,Bus
589,2009-02-01,AAABus,271.6133193,93.4,0.018,928762000000.0,A,A,A,Bus
590,2009-03-01,AAABus,286.4174848,93.4,0.018,928762000000.0,A,A,A,Bus
591,2009-04-01,AAABus,254.6089789,93.4,0.018,928762000000.0,A,A,A,Bus
592,2009-05-01,AAABus,423.2630283,93.4,0.018,928762000000.0,A,A,A,Bus
593,2009-06-01,AAABus,385.9337173,93.4,0.018,928762000000.0,A,A,A,Bus
594,2009-07-01,AAABus,369.7622826,93.4,0.018,928762000000.0,A,A,A,Bus
595,2009-08-01,AAABus,335.0557308,93.4,0.018,928762000000.0,A,A,A,Bus
596,2009-09-01,AAABus,393.2941591,93.4,0.018,928762000000.0,A,A,A,Bus
597,2009-10-01,AAABus,621.692513,93.4,0.018,928762000000.0,A,A,A,Bus
598,2009-11-01,AAABus,381.6002775,93.4,0.018,928762000000.0,A,A,A,Bus
599,2009-12-01,AAABus,306.2771881,93.4,0.018,928762000000.0,A,A,A,Bus
600,2010-01-01,AAABus,131.2480867,96.1,0.029,1148890000000.0,A,A,A,Bus
601,2010-02-01,AAABus,268.5646552,96.1,0.029,1148890000000.0,A,A,A,Bus
602,2010-03-01,AAABus,461.6040427,96.1,0.029,1148890000000.0,A,A,A,Bus
603,2010-04-01,AAABus,312.1490249,96.1,0.029,1148890000000.0,A,A,A,Bus
604,2010-05-01,AAABus,335.9052642,96.1,0.029,1148890000000.0,A,A,A,Bus
605,2010-06-01,AAABus,395.1175259,96.1,0.029,1148890000000.0,A,A,A,Bus
